group,test,speaker,vowel,f1,f2
HV,pre,C023-HV,whod,-1.5269239455558,-1.3441720734207
HV,pre,C024-HV,had,0.639115709377649,0.263612556869557
HV,pre,C024-HV,hard,0.369938597545171,-0.844231602685343
HV,pre,C024-HV,head,-0.390090894687709,0.942386914946052
HV,pre,C024-HV,heard,2.01139118146479,-0.299101936872614
HV,pre,C024-HV,heed,-1.54069109820693,2.15749852487055
HV,pre,C024-HV,hid,-0.490372563801769,1.07954857279571
HV,pre,C024-HV,hoard,-0.0206321137411702,-0.830163740341789
HV,pre,C024-HV,hod,-0.0628559744207746,-0.7035529792498
HV,pre,C024-HV,hood,0.106039468297643,-0.44505600868699
HV,pre,C024-HV,hud,0.792177204341215,-0.372958214176275
HV,pre,C024-HV,whod,-1.41401951616812,-0.947982087469056
HV,pre,C03-HV,had,1.58531070648987,-0.157254284976414
HV,pre,C03-HV,hard,0.335928012486317,-1.00609372775361
HV,pre,C03-HV,head,0.452395890740886,0.560053280181251
HV,pre,C03-HV,heard,0.680037652783906,0.387226510750939
HV,pre,C03-HV,heed,-1.40579616686609,1.91207862687502
HV,pre,C03-HV,hid,0.214166139765632,1.16418225296862
HV,pre,C03-HV,hoard,-0.871102725788301,-1.40221880104963
HV,pre,C03-HV,hod,0.203578150833399,-1.04280029825208
HV,pre,C03-HV,hood,-0.442289174032844,0.192987575196518
HV,pre,C03-HV,hud,0.928855392691393,-0.629851380144257
HV,pre,C03-HV,whod,-1.68108387910416,0.021690246203643
HV,pre,C04-HV,had,1.49333054116117,-0.38280568986711
HV,pre,C04-HV,hard,1.37694213827518,-0.245039204040113
HV,pre,C04-HV,head,-0.00384755050862793,0.571576632238753
HV,pre,C04-HV,heard,0.329446512301257,-0.600436805159033
HV,pre,C04-HV,heed,-1.57509098946951,2.47235481350399
HV,pre,C04-HV,hid,-1.33702380174817,0.833133293736385
HV,pre,C04-HV,hoard,-0.146687863141436,-0.883956239759519
HV,pre,C04-HV,hod,0.0543466509343679,-0.724226980829668
HV,pre,C04-HV,hood,-0.0514609880528972,-0.0733302506905228
HV,pre,C04-HV,hud,0.784419359946497,0.0265005361406344
HV,pre,C04-HV,whod,-0.924374009697834,-0.993770105273792
HV,pre,C05-HV,had,1.19645949447521,-0.0254566166236075
HV,pre,C05-HV,hard,0.451914748082608,-0.600963562991668
HV,pre,C05-HV,head,0.763999372319028,0.776817245925301
HV,pre,C05-HV,heard,1.14741762495234,-0.250505601621267
HV,pre,C05-HV,heed,-1.13080013197352,2.11852149999532
HV,pre,C05-HV,hid,-0.377338682031308,1.15819796859309
HV,pre,C05-HV,hoard,-1.13525848374833,-1.37403259542638
HV,pre,C05-HV,hod,0.0194546259264262,-0.954857386728445
HV,pre,C05-HV,hood,-1.00596628227895,-0.267684913453149
HV,pre,C05-HV,hud,1.20537619802482,-0.0632511026537487
HV,pre,C05-HV,whod,-1.13525848374833,-0.516784935015444
HV,pre,C06-HV,had,1.65980279300597,0.0196523822395443
HV,pre,C06-HV,hard,1.09089589301037,-0.854520007306315
HV,pre,C06-HV,head,-0.21734993187404,0.696583709162241
HV,pre,C06-HV,heard,1.13650446305221,0.245296157880443
HV,pre,C06-HV,heed,-0.675836083347291,1.77588680383619
HV,pre,C06-HV,hid,-0.800659538198647,1.60547052572978
HV,pre,C06-HV,hoard,-0.925482993050003,-0.875033077819124
HV,pre,C06-HV,hod,-0.430990075754246,-0.677792015195961
HV,pre,C06-HV,hood,-1.11991952849154,-0.840318650797448
HV,pre,C06-HV,hud,0.942067927610673,-0.0671336853146475
HV,pre,C06-HV,whod,-0.659032925963454,-1.0280921424147
HV,pre,C07-HV,had,1.39234454737934,-0.0107608153518666
HV,pre,C07-HV,hard,0.884166231959353,-0.48818232312968
HV,pre,C07-HV,head,0.0388795290825376,1.07823369825703
HV,pre,C07-HV,heard,1.17095993472113,0.115499418110034
HV,pre,C07-HV,heed,-1.49571835411644,2.16328257957024
HV,pre,C07-HV,hid,-1.19886171441566,0.942109384055918
HV,pre,C07-HV,hoard,0.059005402960557,-1.0405708445255
HV,pre,C07-HV,hod,0.461522880520945,-0.827506700558539
HV,pre,C07-HV,hood,-0.0114351556125109,-0.590768762817475
HV,pre,C07-HV,hud,0.11435155612511,-0.638116350365687
HV,pre,C07-HV,whod,-1.41521485860436,-0.70321928324448
HV,pre,C08-HV,had,0.942696187789067,0.304449015119519
HV,pre,C08-HV,hard,0.991448693974679,-0.257956087501362
HV,pre,C08-HV,head,-0.0616054396345464,0.36180477629332
HV,pre,C08-HV,heard,1.57160351758347,-0.629175319542907
HV,pre,C08-HV,heed,-1.16828733004795,2.71498420000732
HV,pre,C08-HV,hid,-1.14391107695514,-0.575005989545428
HV,pre,C08-HV,hoard,-0.441874987882322,-0.52083665954795
HV,pre,C08-HV,hod,-0.368746228603904,-0.257956087501362
HV,pre,C08-HV,hood,-0.319993722418292,-0.385413334554253
HV,pre,C08-HV,hud,1.12795571129439,0.270991487768135
HV,pre,C08-HV,whod,-1.12928532509946,-1.02588600099503
HV,pre,C09-HV,had,1.68899416401529,-0.358167847170261
HV,pre,C09-HV,hard,0.281326328546105,-1.10934477178026
HV,pre,C09-HV,head,0.258530088295592,0.672784156503671
HV,pre,C09-HV,heard,1.45533270144753,-0.0381511471450814
HV,pre,C09-HV,heed,-1.37710014967872,1.50061178770653
HV,pre,C09-HV,hid,-0.687513882100702,0.85866211999135
HV,pre,C09-HV,hoard,-0.579231740910765,-1.70338774787491
HV,pre,C09-HV,hod,0.0248686257278325,-1.08060075680794
HV,pre,C09-HV,hood,-0.117607875837874,0.601882252905277
HV,pre,C09-HV,hud,0.452298130424953,-0.19720136332526
HV,pre,C09-HV,whod,-1.39989638992924,0.852913316996885
HV,post,C01-HV,had,1.96306884720396,0.124849706676968
HV,post,C01-HV,hard,0.338610807162936,-1.22920848849093
HV,post,C01-HV,head,-0.132385902671444,1.09699405192571
HV,post,C01-HV,heard,0.266519474025021,-0.253206427586434
HV,post,C01-HV,heed,-0.920584478312653,0.933041136556382
HV,post,C01-HV,hid,-0.862911411802321,1.91868748660025
HV,post,C01-HV,hoard,-0.713922656650629,-0.94180867213763
HV,post,C01-HV,hod,0.184815963135383,-0.824148344637285
HV,post,C01-HV,hood,-0.781207900912683,-0.295641299799673
HV,post,C01-HV,hud,1.54974520387992,0.391032086923648
HV,post,C01-HV,whod,-0.891747945057487,-0.92059123603101
HV,post,C010-HV,had,1.48407773664278,0.301093263556142
HV,post,C010-HV,hard,1.00528323439984,-0.298935993499956
