Participant,Test,Group,stimulus,word,response,IDaccuracy,Goodness
VID_Listener1,post,HV,C013HV-hayed,hayed,haired,0,4
VID_Listener1,post,HV,C013HV-head,head,head,1,4
VID_Listener1,post,HV,C013HV-hear,hear,haired,0,4
VID_Listener1,post,HV,C013HV-heard,heard,heard,1,5
VID_Listener1,post,HV,C013HV-heed,heed,hear,0,4
VID_Listener1,post,HV,C013HV-hid,hid,head,0,4
VID_Listener1,post,HV,C013HV-hide,hide,hide,1,7
VID_Listener1,post,HV,C013HV-hoard,hoard,hard,0,4
VID_Listener1,post,HV,C013HV-hod,hod,hud,0,6
VID_Listener1,post,HV,C013HV-hoed,hoed,haired,0,3
VID_Listener1,post,HV,C013HV-hood,hood,hud,0,4
VID_Listener1,post,HV,C013HV-howd,howd,haired,0,2
VID_Listener1,post,HV,C013HV-hoyd,hoyd,hide,0,3
VID_Listener1,post,HV,C013HV-hud,hud,hud,1,4
VID_Listener1,post,HV,C013HV-whod,whod,whod,1,5
VID_Listener1,pre,LV,C013re-had,had,had,1,6
VID_Listener1,pre,LV,C013re-haired,haired,head,0,4
VID_Listener1,pre,LV,C013re-hard,hard,had,0,4
VID_Listener1,pre,LV,C013re-hayed,hayed,hayed,1,6
VID_Listener1,pre,LV,C013re-head,head,hood,0,7
VID_Listener1,pre,LV,C013re-hear,hear,hear,1,4
VID_Listener1,pre,LV,C013re-heard,heard,haired,0,4
VID_Listener1,pre,LV,C013re-heed,heed,hid,0,3
VID_Listener1,pre,LV,C013re-hid,hid,head,0,3
VID_Listener1,pre,LV,C013re-hide,hide,hayed,0,3
VID_Listener1,pre,LV,C013re-hoard,hoard,hayed,0,2
VID_Listener1,pre,LV,C013re-hod,hod,hood,0,6
VID_Listener1,pre,LV,C013re-hoed,hoed,hood,0,5
VID_Listener1,pre,LV,C013re-hood,hood,hud,0,5
VID_Listener1,pre,LV,C013re-howd,howd,howd,1,3
VID_Listener1,pre,LV,C013re-hoyd,hoyd,hoyd,1,3
VID_Listener1,pre,LV,C013re-hud,hud,head,0,6
VID_Listener1,pre,HV,C013reHV-had,had,had,1,5
VID_Listener1,pre,HV,C013reHV-haired,haired,heard,0,4
VID_Listener1,pre,HV,C013reHV-hard,hard,had,0,4
VID_Listener1,pre,HV,C013reHV-hayed,hayed,head,0,3
VID_Listener1,pre,HV,C013reHV-head,head,head,1,4
VID_Listener1,pre,HV,C013reHV-hear,hear,hoyd,0,1
VID_Listener1,pre,HV,C013reHV-heard,heard,hayed,0,1
VID_Listener1,pre,HV,C013reHV-heed,heed,hid,0,2
VID_Listener1,pre,HV,C013reHV-hid,hid,hid,1,5
VID_Listener1,pre,HV,C013reHV-hide,hide,hide,1,6
VID_Listener1,pre,HV,C013reHV-hoard,hoard,hard,0,2
VID_Listener1,pre,HV,C013reHV-hod,hod,hud,0,2
VID_Listener1,pre,HV,C013reHV-hood,hood,hud,0,6
VID_Listener1,pre,HV,C013reHV-howd,howd,heard,0,4
VID_Listener1,pre,HV,C013reHV-hoyd,hoyd,hide,0,4
VID_Listener1,pre,HV,C013reHV-hud,hud,had,0,2
VID_Listener1,pre,HV,C013reHV-whod,whod,whod,1,4
VID_Listener1,pre,LV,C013re-whod,whod,hood,0,6
VID_Listener1,post,LV,C013stLV-had,had,had,1,6
VID_Listener1,post,LV,C013stLV-haired,haired,heard,0,6
VID_Listener1,post,LV,C013stLV-hard,hard,hard,1,4
VID_Listener1,post,LV,C013stLV-hayed,hayed,hayed,1,7
VID_Listener1,post,LV,C013stLV-head,head,head,1,7
VID_Listener1,post,LV,C013stLV-hear,hear,hear,1,6
VID_Listener1,post,LV,C013stLV-heard,heard,hood,0,5
VID_Listener1,post,LV,C013stLV-heed,heed,heed,1,7
VID_Listener1,post,LV,C013stLV-hid,hid,hid,1,7
VID_Listener1,post,LV,C013stLV-hide,hide,hide,1,7
VID_Listener1,post,LV,C013stLV-hoard,hoard,hood,0,3
VID_Listener1,post,LV,C013stLV-hod,hod,hud,0,2
VID_Listener1,post,LV,C013stLV-hoed,hoed,whod,0,4
VID_Listener1,post,LV,C013stLV-hood,hood,hud,0,1
VID_Listener1,post,LV,C013stLV-howd,howd,howd,1,5
VID_Listener1,post,LV,C013stLV-hoyd,hoyd,hoyd,1,3
VID_Listener1,post,LV,C013stLV-hud,hud,hud,1,3
VID_Listener1,post,LV,C013stLV-whod,whod,whod,1,7
VID_Listener1,post,LV,C014-had,had,haired,0,2
VID_Listener1,post,LV,C014-haired,haired,haired,1,5
VID_Listener1,post,LV,C014-hard,hard,had,0,1
VID_Listener1,post,LV,C014-hayed,hayed,hayed,1,2
VID_Listener1,post,LV,C014-hear,hear,hear,1,7
VID_Listener1,post,LV,C014-heard,heard,heard,1,3
VID_Listener1,post,LV,C014-heed,heed,hear,0,6
VID_Listener1,post,LV,C014-hid,hid,hid,1,5
VID_Listener1,post,LV,C014-hide,hide,hide,1,6
VID_Listener1,post,LV,C014-hoard,hoard,hard,0,3
VID_Listener1,post,LV,C014-hod,hod,hod,1,7
VID_Listener1,post,LV,C014-hoed,hoed,heed,0,1
VID_Listener1,post,LV,C014-hood,hood,hud,0,4
VID_Listener1,post,LV,C014-howd,howd,howd,1,6
VID_Listener1,post,LV,C014-hoyd,hoyd,hoyd,1,3
VID_Listener1,post,LV,C014-hud,hud,hide,0,4
VID_Listener1,post,HV,C014HV-head,head,head,1,6
VID_Listener1,pre,HV,C014reHV-had,had,had,1,5
VID_Listener1,pre,HV,C014reHV-haired,haired,had,0,5
VID_Listener1,pre,HV,C014reHV-hard,hard,hard,1,4
VID_Listener1,pre,HV,C014reHV-hayed,hayed,hood,0,4
VID_Listener1,pre,HV,C014reHV-head,head,head,1,5
VID_Listener1,pre,HV,C014reHV-hear,hear,hear,1,6
VID_Listener1,pre,HV,C014reHV-heard,heard,hard,0,4
VID_Listener1,pre,HV,C014reHV-heed,heed,hid,0,5
VID_Listener1,pre,HV,C014reHV-hid,hid,hid,1,4
VID_Listener1,pre,HV,C014reHV-hide,hide,hide,1,4
VID_Listener1,pre,HV,C014reHV-hoard,hoard,hood,0,3
VID_Listener1,pre,HV,C014reHV-hod,hod,hod,1,4
VID_Listener1,pre,HV,C014reHV-hoed,hoed,hide,0,5
VID_Listener1,pre,HV,C014reHV-hood,hood,head,0,1
VID_Listener1,pre,HV,C014reHV-howd,howd,howd,1,5
VID_Listener1,pre,HV,C014reHV-hoyd,hoyd,hoyd,1,4
VID_Listener1,pre,HV,C014reHV-hud,hud,hud,1,6
VID_Listener1,pre,HV,C014reHV-whod,whod,hood,0,2
VID_Listener1,pre,LV,C014reLV-had,had,had,1,3
VID_Listener1,pre,LV,C014reLV-haired,haired,head,0,6
VID_Listener1,pre,LV,C014reLV-hard,hard,hard,1,5
VID_Listener1,pre,LV,C014reLV-hayed,hayed,head,0,7
VID_Listener1,pre,LV,C014reLV-head,head,head,1,7
VID_Listener1,pre,LV,C014reLV-hear,hear,haired,0,5
VID_Listener1,pre,LV,C014reLV-heard,heard,head,0,4
VID_Listener1,pre,LV,C014reLV-heed,heed,hid,0,6
VID_Listener1,pre,LV,C014reLV-hid,hid,hid,1,6
VID_Listener1,pre,LV,C014reLV-hide,hide,hide,1,6
VID_Listener1,pre,LV,C014reLV-hoard,hoard,hard,0,4
VID_Listener1,pre,LV,C014reLV-hod,hod,hod,1,6
VID_Listener1,pre,LV,C014reLV-hoed,hoed,haired,0,4
VID_Listener1,pre,LV,C014reLV-hood,hood,hud,0,7
VID_Listener1,pre,LV,C014reLV-howd,howd,howd,1,5
VID_Listener1,pre,LV,C014reLV-hoyd,hoyd,hide,0,5
VID_Listener1,pre,LV,C014reLV-hud,hud,hud,1,6
VID_Listener1,pre,LV,C014reLV-whod,whod,haired,0,4
VID_Listener1,post,LV,C014stLV-had,had,hoyd,0,3
VID_Listener1,post,LV,C014stLV-haired,haired,heard,0,5
VID_Listener1,post,LV,C014stLV-hard,hard,hard,1,5
VID_Listener1,post,LV,C014stLV-hayed,hayed,hoyd,0,1
VID_Listener1,post,LV,C014stLV-head,head,head,1,4
VID_Listener1,post,LV,C014stLV-hear,hear,hear,1,7
VID_Listener1,post,LV,C014stLV-heard,heard,haired,0,6
VID_Listener1,post,LV,C014stLV-heed,heed,hid,0,5
VID_Listener1,post,LV,C014stLV-hid,hid,hid,1,6
VID_Listener1,post,LV,C014stLV-hide,hide,hide,1,4
VID_Listener1,post,LV,C014stLV-hoard,hoard,hard,0,5
VID_Listener1,post,LV,C014stLV-hod,hod,hod,1,2
VID_Listener1,post,LV,C014stLV-hoed,hoed,hoed,1,4
VID_Listener1,post,LV,C014stLV-hood,hood,hood,1,7
VID_Listener1,post,LV,C014stLV-howd,howd,howd,1,2
VID_Listener1,post,LV,C014stLV-hoyd,hoyd,hide,0,6
VID_Listener1,post,LV,C014stLV-hud,hud,hud,1,4
VID_Listener1,post,LV,C014stLV-whod,whod,hud,0,1
VID_Listener1,pre,LV,C014-whod,whod,hood,0,3
VID_Listener1,post,LV,C015-had,had,haired,0,2
VID_Listener1,post,LV,C015-haired,haired,haired,1,5
VID_Listener1,post,LV,C015-hard,hard,had,0,2
VID_Listener1,post,LV,C015-hayed,hayed,hayed,1,5
VID_Listener1,post,LV,C015-head,head,head,1,4
VID_Listener1,post,LV,C015-hear,hear,hear,1,7
VID_Listener1,post,LV,C015-heard,heard,head,0,5
VID_Listener1,post,LV,C015-heed,heed,hid,0,3
VID_Listener1,post,LV,C015-hid,hid,hid,1,6
VID_Listener1,post,LV,C015-hide,hide,hide,1,6
VID_Listener1,post,LV,C015-hoard,hoard,hard,0,7
VID_Listener1,post,LV,C015-hod,hod,hid,0,1
VID_Listener1,post,LV,C015-hoed,hoed,howd,0,7
VID_Listener1,post,LV,C015-hood,hood,hood,1,6
VID_Listener1,post,LV,C015-howd,howd,hoed,0,1
VID_Listener1,post,LV,C015-hoyd,hoyd,hide,0,1
VID_Listener1,post,LV,C015-hud,hud,had,0,2
VID_Listener1,pre,HV,C015reHV-had,had,haired,0,2
VID_Listener1,pre,HV,C015reHV-haired,haired,haired,1,5
VID_Listener1,pre,HV,C015reHV-hard,hard,hard,1,5
VID_Listener1,pre,HV,C015reHV-hayed,hayed,heard,0,4
VID_Listener1,pre,HV,C015reHV-head,head,head,1,5
VID_Listener1,pre,HV,C015reHV-hear,hear,hayed,0,5
VID_Listener1,pre,HV,C015reHV-heard,heard,heed,0,1
VID_Listener1,pre,HV,C015reHV-heed,heed,heard,0,2
VID_Listener1,pre,HV,C015reHV-hid,hid,head,0,7
VID_Listener1,pre,HV,C015reHV-hide,hide,hide,1,7
VID_Listener1,pre,HV,C015reHV-hoard,hoard,hard,0,1
VID_Listener1,pre,HV,C015reHV-hod,hod,hoed,0,2
VID_Listener1,pre,HV,C015reHV-hoed,hoed,hood,0,4
VID_Listener1,pre,HV,C015reHV-hood,hood,heard,0,5
VID_Listener1,pre,HV,C015reHV-howd,howd,howd,1,5
VID_Listener1,pre,HV,C015reHV-hoyd,hoyd,hide,0,6
VID_Listener1,pre,HV,C015reHV-hud,hud,had,0,5
VID_Listener1,pre,HV,C015reHV-whod,whod,howd,0,1
VID_Listener1,pre,LV,C015reLV-had,had,had,1,4
VID_Listener1,pre,LV,C015reLV-haired,haired,head,0,2
VID_Listener1,pre,LV,C015reLV-hard,hard,hard,1,5
VID_Listener1,pre,LV,C015reLV-hayed,hayed,hayed,1,7
VID_Listener1,pre,LV,C015reLV-head,head,head,1,6
VID_Listener1,pre,LV,C015reLV-hear,hear,hayed,0,7
VID_Listener1,pre,LV,C015reLV-heard,heard,hard,0,1
VID_Listener1,pre,LV,C015reLV-heed,heed,hayed,0,4
VID_Listener1,pre,LV,C015reLV-hid,hid,hid,1,7
VID_Listener1,pre,LV,C015reLV-hide,hide,hide,1,5
VID_Listener1,pre,LV,C015reLV-hoard,hoard,hoed,0,5
VID_Listener1,pre,LV,C015reLV-hod,hod,hod,1,5
VID_Listener1,pre,LV,C015reLV-hoed,hoed,hayed,0,7
VID_Listener1,pre,LV,C015reLV-hood,hood,hood,1,6
VID_Listener1,pre,LV,C015reLV-howd,howd,howd,1,4
VID_Listener1,pre,LV,C015reLV-hoyd,hoyd,hoyd,1,5
VID_Listener1,pre,LV,C015reLV-hud,hud,hoed,0,4
VID_Listener1,pre,LV,C015reLV-whod,whod,hud,0,4
VID_Listener1,post,LV,C015stLV-had,had,had,1,7
VID_Listener1,post,LV,C015stLV-haired,haired,head,0,7
VID_Listener1,post,LV,C015stLV-hard,hard,hard,1,5
VID_Listener1,post,LV,C015stLV-hayed,hayed,hayed,1,7
VID_Listener1,post,LV,C015stLV-head,head,had,0,3
VID_Listener1,post,LV,C015stLV-hear,hear,hear,1,2
VID_Listener1,post,LV,C015stLV-heard,heard,head,0,4
VID_Listener1,post,LV,C015stLV-heed,heed,hard,0,3
VID_Listener1,post,LV,C015stLV-hid,hid,hid,1,6
VID_Listener1,post,LV,C015stLV-hide,hide,hide,1,6
VID_Listener1,post,LV,C015stLV-hoard,hoard,hoard,1,7
VID_Listener1,post,LV,C015stLV-hod,hod,hud,0,5
VID_Listener1,post,LV,C015stLV-hoed,hoed,hoed,1,6
VID_Listener1,post,LV,C015stLV-hood,hood,hood,1,7
VID_Listener1,post,LV,C015stLV-howd,howd,howd,1,4
VID_Listener1,post,LV,C015stLV-hoyd,hoyd,hoyd,1,3
VID_Listener1,post,LV,C015stLV-hud,hud,had,0,4
VID_Listener1,post,LV,C015stLV-whod,whod,heard,0,2
VID_Listener1,post,LV,C015-whod,whod,heed,0,3
VID_Listener1,pre,LV,C016reLV-had,had,had,1,6
VID_Listener1,pre,LV,C016reLV-haired,haired,haired,1,4
VID_Listener1,pre,LV,C016reLV-hard,hard,hard,1,4
VID_Listener1,pre,LV,C016reLV-hayed,hayed,hayed,1,6
VID_Listener1,pre,LV,C016reLV-head,head,head,1,4
VID_Listener1,pre,LV,C016reLV-hear,hear,hear,1,5
VID_Listener1,pre,LV,C016reLV-heard,heard,heard,1,4
VID_Listener1,pre,LV,C016reLV-heed,heed,hayed,0,2
VID_Listener1,pre,LV,C016reLV-hid,hid,hid,1,7
VID_Listener1,pre,LV,C016reLV-hide,hide,hide,1,2
VID_Listener1,pre,LV,C016reLV-hoard,hoard,hoard,1,5
VID_Listener1,pre,LV,C016reLV-hod,hod,hoard,0,2
VID_Listener1,pre,LV,C016reLV-hoed,hoed,hayed,0,2
VID_Listener1,pre,LV,C016reLV-hood,hood,hood,1,4
VID_Listener1,pre,LV,C016reLV-howd,howd,howd,1,4
VID_Listener1,pre,LV,C016reLV-hoyd,hoyd,hide,0,1
VID_Listener1,pre,LV,C016reLV-hud,hud,haired,0,2
VID_Listener1,pre,LV,C016reLV-whod,whod,whod,1,6
VID_Listener1,post,LV,C016stLV-had,had,had,1,6
VID_Listener1,post,LV,C016stLV-haired,haired,haired,1,5
VID_Listener1,post,LV,C016stLV-hard,hard,hard,1,6
VID_Listener1,post,LV,C016stLV-hayed,hayed,hayed,1,5
VID_Listener1,post,LV,C016stLV-head,head,head,1,6
VID_Listener1,post,LV,C016stLV-hear,hear,hear,1,5
VID_Listener1,post,LV,C016stLV-heard,heard,heard,1,5
VID_Listener1,post,LV,C016stLV-heed,heed,hid,0,6
VID_Listener1,post,LV,C016stLV-hid,hid,hid,1,4
VID_Listener1,post,LV,C016stLV-hide,hide,hide,1,7
VID_Listener1,post,LV,C016stLV-hoard,hoard,hoed,0,4
VID_Listener1,post,LV,C016stLV-hod,hod,hod,1,4
VID_Listener1,post,LV,C016stLV-hoed,hoed,hoed,1,4
VID_Listener1,post,LV,C016stLV-hood,hood,hood,1,7
VID_Listener2,post,LV,C016stLV-howd,howd,howd,1,6
VID_Listener2,post,LV,C016stLV-hoyd,hoyd,hide,0,7
VID_Listener2,post,LV,C016stLV-hud,hud,heard,0,6
VID_Listener2,post,LV,C016stLV-whod,whod,whod,1,7
VID_Listener2,post,HV,C017-had,had,had,1,4
VID_Listener2,post,HV,C017-haired,haired,hard,0,5
VID_Listener2,post,HV,C017-hard,hard,hud,0,4
VID_Listener2,post,HV,C017-hayed,hayed,hide,0,5
VID_Listener2,post,HV,C017-head,head,hid,0,5
VID_Listener2,post,HV,C017-hear,hear,haired,0,4
VID_Listener2,post,HV,C017-heard,heard,heard,1,5
VID_Listener2,post,HV,C017-heed,heed,hid,0,5
VID_Listener2,post,HV,C017-hid,hid,hid,1,6
VID_Listener2,post,HV,C017-hide,hide,hide,1,6
VID_Listener2,post,HV,C017-hoard,hoard,hood,0,6
VID_Listener2,post,HV,C017-hod,hod,hood,0,5
VID_Listener2,post,HV,C017-hoed,hoed,hud,0,5
VID_Listener2,post,HV,C017-hood,hood,hood,1,2
VID_Listener2,post,HV,C017-howd,howd,howd,1,6
VID_Listener2,post,HV,C017-hoyd,hoyd,heard,0,6
VID_Listener2,post,HV,C017-hud,hud,hud,1,5
VID_Listener2,pre,HV,C017reHV-had,had,hud,0,7
VID_Listener2,pre,HV,C017reHV-haired,haired,hard,0,5
VID_Listener2,pre,HV,C017reHV-hard,hard,hard,1,4
VID_Listener2,pre,HV,C017reHV-hayed,hayed,heed,0,5
VID_Listener2,pre,HV,C017reHV-head,head,hood,0,4
VID_Listener2,pre,HV,C017reHV-hear,hear,hear,1,7
VID_Listener2,pre,HV,C017reHV-heard,heard,had,0,7
VID_Listener2,pre,HV,C017reHV-heed,heed,heed,1,2
VID_Listener2,pre,HV,C017reHV-hid,hid,head,0,5
VID_Listener2,pre,HV,C017reHV-hide,hide,hide,1,7
VID_Listener2,pre,HV,C017reHV-hoard,hoard,hood,0,5
VID_Listener2,pre,HV,C017reHV-hod,hod,hood,0,6
VID_Listener2,pre,HV,C017reHV-hoed,hoed,hide,0,6
VID_Listener2,pre,HV,C017reHV-hood,hood,hood,1,5
VID_Listener2,pre,HV,C017reHV-howd,howd,howd,1,3
VID_Listener2,pre,HV,C017reHV-hoyd,hoyd,hide,0,7
VID_Listener2,pre,HV,C017reHV-hud,hud,had,0,7
VID_Listener2,pre,HV,C017reHV-whod,whod,hid,0,6
VID_Listener2,pre,LV,C017reLV-had,had,hard,0,6
VID_Listener2,pre,LV,C017reLV-haired,haired,had,0,5
VID_Listener2,pre,LV,C017reLV-hard,hard,hard,1,3
VID_Listener2,pre,LV,C017reLV-hayed,hayed,hide,0,5
VID_Listener2,pre,LV,C017reLV-head,head,hid,0,4
VID_Listener2,pre,LV,C017reLV-hear,hear,hear,1,6
VID_Listener2,pre,LV,C017reLV-heard,heard,had,0,5
VID_Listener2,pre,LV,C017reLV-heed,heed,head,0,6
VID_Listener2,pre,LV,C017reLV-hid,hid,hid,1,6
VID_Listener2,pre,LV,C017reLV-hide,hide,hide,1,6
VID_Listener2,pre,LV,C017reLV-hoard,hoard,heard,0,5
VID_Listener2,pre,LV,C017reLV-hod,hod,hood,0,6
VID_Listener2,pre,LV,C017reLV-hoed,hoed,heard,0,6
VID_Listener2,pre,LV,C017reLV-hood,hood,hood,1,6
VID_Listener2,pre,LV,C017reLV-howd,howd,howd,1,7
VID_Listener2,pre,LV,C017reLV-hoyd,hoyd,hoyd,1,6
VID_Listener2,pre,LV,C017reLV-hud,hud,had,0,5
VID_Listener2,pre,LV,C017reLV-whod,whod,hood,0,6
VID_Listener2,post,LV,C017stLV-had,had,had,1,7
VID_Listener2,post,LV,C017stLV-haired,haired,heard,0,5
VID_Listener2,post,LV,C017stLV-hard,hard,hard,1,7
VID_Listener2,post,LV,C017stLV-hayed,hayed,heed,0,4
VID_Listener2,post,LV,C017stLV-head,head,hid,0,3
VID_Listener2,post,LV,C017stLV-hear,hear,hear,1,6
VID_Listener2,post,LV,C017stLV-heard,heard,hard,0,4
VID_Listener2,post,LV,C017stLV-heed,heed,heed,1,7
VID_Listener2,post,LV,C017stLV-hid,hid,hid,1,6
VID_Listener2,post,LV,C017stLV-hide,hide,hide,1,7
VID_Listener2,post,LV,C017stLV-hoard,hoard,heard,0,6
VID_Listener2,post,LV,C017stLV-hod,hod,hood,0,6
VID_Listener2,post,LV,C017stLV-hoed,hoed,howd,0,5
VID_Listener2,post,LV,C017stLV-hood,hood,hood,1,7
VID_Listener2,post,LV,C017stLV-howd,howd,had,0,5
VID_Listener2,post,LV,C017stLV-hoyd,hoyd,hide,0,7
VID_Listener2,post,LV,C017stLV-hud,hud,heard,0,6
VID_Listener2,post,LV,C017stLV-whod,whod,whod,1,6
VID_Listener2,post,HV,C017-whod,whod,hood,0,5
VID_Listener2,post,HV,C018-had,had,had,1,4
VID_Listener2,post,HV,C018-haired,haired,head,0,7
VID_Listener2,post,HV,C018-hard,hard,had,0,7
VID_Listener2,post,HV,C018-hayed,hayed,hide,0,6
VID_Listener2,post,HV,C018-head,head,hid,0,5
VID_Listener2,post,HV,C018-hear,hear,haired,0,2
VID_Listener2,post,HV,C018-heard,heard,had,0,3
VID_Listener2,post,HV,C018-heed,heed,hayed,0,5
VID_Listener2,post,HV,C018-hid,hid,head,0,3
VID_Listener2,post,HV,C018-hide,hide,hide,1,7
VID_Listener2,post,HV,C018-hoard,hoard,whod,0,5
VID_Listener2,post,HV,C018-hod,hod,hud,0,6
VID_Listener2,post,HV,C018-hoed,hoed,hood,0,6
VID_Listener2,post,HV,C018-hood,hood,hood,1,6
VID_Listener2,post,HV,C018-howd,howd,howd,1,5
VID_Listener2,post,HV,C018-hoyd,hoyd,hide,0,6
VID_Listener2,post,HV,C018-hud,hud,hard,0,6
VID_Listener2,pre,HV,C018reHV-had,had,hard,0,4
VID_Listener2,pre,HV,C018reHV-haired,haired,hid,0,5
VID_Listener2,pre,HV,C018reHV-hard,hard,had,0,6
VID_Listener2,pre,HV,C018reHV-hayed,hayed,hayed,1,4
VID_Listener2,pre,HV,C018reHV-head,head,had,0,5
VID_Listener2,pre,HV,C018reHV-hear,hear,hear,1,7
VID_Listener2,pre,HV,C018reHV-heard,heard,hard,0,5
VID_Listener2,pre,HV,C018reHV-heed,heed,hood,0,4
VID_Listener2,pre,HV,C018reHV-hid,hid,heed,0,5
VID_Listener2,pre,HV,C018reHV-hide,hide,hard,0,5
VID_Listener2,pre,HV,C018reHV-hoard,hoard,hod,0,4
VID_Listener2,pre,HV,C018reHV-hod,hod,hod,1,5
VID_Listener2,pre,HV,C018reHV-hoed,hoed,hide,0,6
VID_Listener2,pre,HV,C018reHV-hood,hood,hood,1,7
VID_Listener2,pre,HV,C018reHV-howd,howd,howd,1,5
VID_Listener2,pre,HV,C018reHV-hoyd,hoyd,hide,0,7
VID_Listener2,pre,HV,C018reHV-hud,hud,hard,0,5
VID_Listener2,pre,HV,C018reHV-whod,whod,hood,0,4
VID_Listener2,pre,LV,C018reLV-had,had,had,1,5
VID_Listener2,pre,LV,C018reLV-haired,haired,head,0,4
VID_Listener2,pre,LV,C018reLV-hard,hard,heard,0,6
VID_Listener2,pre,LV,C018reLV-hayed,hayed,hide,0,3
VID_Listener2,pre,LV,C018reLV-head,head,hid,0,5
VID_Listener2,pre,LV,C018reLV-hear,hear,hayed,0,3
VID_Listener2,pre,LV,C018reLV-heard,heard,had,0,5
VID_Listener2,pre,LV,C018reLV-heed,heed,heed,1,6
VID_Listener2,pre,LV,C018reLV-hid,hid,head,0,4
VID_Listener2,pre,LV,C018reLV-hide,hide,hide,1,7
VID_Listener2,pre,LV,C018reLV-hoard,hoard,hard,0,5
VID_Listener2,pre,LV,C018reLV-hod,hod,whod,0,4
VID_Listener2,pre,LV,C018reLV-hoed,hoed,head,0,7
VID_Listener2,pre,LV,C018reLV-hood,hood,hood,1,6
VID_Listener2,pre,LV,C018reLV-howd,howd,howd,1,5
VID_Listener2,pre,LV,C018reLV-hoyd,hoyd,hide,0,5
VID_Listener2,pre,LV,C018reLV-hud,hud,had,0,5
VID_Listener2,pre,LV,C018reLV-whod,whod,hoed,0,2
VID_Listener2,post,LV,C018stLV-had,had,had,1,6
VID_Listener2,post,LV,C018stLV-haired,haired,head,0,6
VID_Listener2,post,LV,C018stLV-hard,hard,hard,1,3
VID_Listener2,post,LV,C018stLV-hayed,hayed,hide,0,3
VID_Listener2,post,LV,C018stLV-hear,hear,hear,1,7
VID_Listener2,post,LV,C018stLV-heard,heard,had,0,5
VID_Listener2,post,LV,C018stLV-heed,heed,hide,0,7
VID_Listener2,post,LV,C018stLV-hid,hid,hid,1,5
VID_Listener2,post,LV,C018stLV-hide,hide,hide,1,7
VID_Listener2,post,LV,C018stLV-hoard,hoard,hod,0,2
VID_Listener2,post,LV,C018stLV-hod,hod,hod,1,5
VID_Listener2,post,LV,C018stLV-hoed,hoed,haired,0,5
VID_Listener2,post,LV,C018stLV-hood,hood,hid,0,6
VID_Listener2,post,LV,C018stLV-howd,howd,howd,1,2
VID_Listener2,post,LV,C018stLV-hoyd,hoyd,hide,0,2
VID_Listener2,post,LV,C018stLV-hud,hud,had,0,6
VID_Listener2,post,LV,C018stLV-whod,whod,heed,0,5
VID_Listener2,post,HV,C018-whod,whod,hood,0,6
VID_Listener2,post,HV,C019-had,had,heard,0,6
VID_Listener2,post,HV,C019-haired,haired,hid,0,7
VID_Listener2,post,HV,C019-hard,hard,hard,1,6
VID_Listener2,post,HV,C019-hayed,hayed,hide,0,6
VID_Listener2,post,HV,C019-head,head,hid,0,6
VID_Listener2,post,HV,C019-hear,hear,hear,1,7
VID_Listener2,post,HV,C019-heard,heard,heard,1,3
VID_Listener2,post,HV,C019-heed,heed,heed,1,6
VID_Listener2,post,HV,C019-hid,hid,hid,1,6
VID_Listener2,post,HV,C019-hide,hide,hide,1,6
VID_Listener2,post,HV,C019-hoard,hoard,hod,0,3
VID_Listener2,post,HV,C019-hod,hod,hod,1,5
VID_Listener2,post,HV,C019-hoed,hoed,hid,0,6
VID_Listener2,post,HV,C019-hood,hood,hood,1,6
VID_Listener2,post,HV,C019-howd,howd,howd,1,7
VID_Listener2,post,HV,C019-hoyd,hoyd,hide,0,7
VID_Listener2,post,HV,C019-hud,hud,hard,0,4
VID_Listener2,pre,HV,C019reHV-had,had,hard,0,3
VID_Listener2,pre,HV,C019reHV-haired,haired,head,0,7
VID_Listener2,pre,HV,C019reHV-hard,hard,hard,1,7
VID_Listener2,pre,HV,C019reHV-hayed,hayed,hid,0,7
VID_Listener2,pre,HV,C019reHV-head,head,hid,0,6
VID_Listener2,pre,HV,C019reHV-hear,hear,hear,1,7
VID_Listener2,pre,HV,C019reHV-heard,heard,had,0,6
VID_Listener2,pre,HV,C019reHV-heed,heed,hayed,0,5
VID_Listener2,pre,HV,C019reHV-hid,hid,hid,1,6
VID_Listener2,pre,HV,C019reHV-hide,hide,hide,1,7
VID_Listener2,pre,HV,C019reHV-hoard,hoard,hoard,1,5
VID_Listener2,pre,HV,C019reHV-hod,hod,hood,0,7
VID_Listener2,pre,HV,C019reHV-hoed,hoed,hide,0,7
VID_Listener2,pre,HV,C019reHV-hood,hood,hood,1,5
VID_Listener2,pre,HV,C019reHV-howd,howd,howd,1,7
VID_Listener2,pre,HV,C019reHV-hoyd,hoyd,hide,0,6
VID_Listener2,pre,HV,C019reHV-hud,hud,had,0,6
VID_Listener2,pre,HV,C019reHV-whod,whod,head,0,5
VID_Listener2,pre,LV,C019reLV-had,had,hard,0,3
VID_Listener2,pre,LV,C019reLV-haired,haired,hid,0,6
VID_Listener2,pre,LV,C019reLV-hard,hard,hard,1,6
VID_Listener2,pre,LV,C019reLV-hayed,hayed,hide,0,6
VID_Listener2,pre,LV,C019reLV-head,head,hid,0,5
VID_Listener2,pre,LV,C019reLV-hear,hear,hear,1,7
VID_Listener2,pre,LV,C019reLV-heard,heard,heard,1,6
VID_Listener2,pre,LV,C019reLV-heed,heed,whod,0,6
VID_Listener2,pre,LV,C019reLV-hid,hid,hid,1,5
