group,test,vowel,speaker,f1,f2,vowel.class,mahalanobis.distance,correct
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,had,495.638658113296,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,hard,1423.31543472954,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,head,14473.5469352067,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,heard,4233.88417810674,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,heed,11948.7179441788,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,hid,27422.5189775938,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,hoard,293.481780461354,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,hod,210.745204006682,TRUE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,hood,230.946326683813,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,hud,45610.6165182648,FALSE
HV,post,hod,C09-HV,-0.186029160102036,-1.07397579694782,whod,2118.77896411824,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,had,2006.15531495909,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,hard,6631.14374375682,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,head,5487.59180947703,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,heard,5548.30347906468,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,heed,8013.56151528876,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,hid,68366.1878432269,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,hoard,2490.9523750595,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,hod,112730.025421622,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,hood,2578.49455872622,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,hud,17643.6646932838,FALSE
HV,post,hood,C010-HV,-1.06167364591034,-0.055244187077481,whod,38.5129404452842,TRUE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,had,704.304355139618,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,hard,3993.993270551,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,head,4924.96381604833,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,heard,12.7807343841552,TRUE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,heed,3501.31455254112,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,hid,3168.08041380405,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,hoard,1567.9603734127,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,hod,119967.98045904,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,hood,1640.38601807722,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,hud,3218.45887418885,FALSE
HV,post,hood,C011-HV,-0.0815333012034538,-0.210971587130891,whod,6303.39553740813,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,had,464.114314666023,TRUE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,hard,1165.40232375843,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,head,7264.85434252385,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,heard,487.517463199133,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,heed,5436.11750829845,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,hid,7522.92643152522,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,hoard,1056.78971250455,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,hod,60447.8463439296,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,hood,1058.71517013356,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,hud,10701.0386309294,FALSE
HV,post,hood,C012-HV,-0.109703418034473,-0.47100596877742,whod,4807.5020914439,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,had,4709.28525122798,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,hard,34875.9682575255,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,head,360.765856843939,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,heard,15227.8573601659,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,heed,569.973180138494,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,hid,6318.53169310735,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,hoard,5238.97000608188,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,hod,507150.711817851,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,hood,168.734775216454,TRUE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,hud,4412.83918061515,FALSE
HV,post,hood,C013-HV,-0.711742647903987,0.880648955818123,whod,3040.00009719358,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,had,3526.38914011302,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,hard,27507.7430614385,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,head,626.224225992676,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,heard,8875.57266457452,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,heed,702.11831652867,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,hid,2141.09748023994,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,hoard,4275.46202572266,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,hod,434082.943307661,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,hood,520.745587085352,TRUE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,hud,3381.48808031748,FALSE
HV,post,hood,C015-HV,-0.484557914691069,0.695330334784852,whod,4896.32613308232,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,had,351.606708195685,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,hard,81.1339793200502,TRUE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,head,10037.1660372502,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,heard,2180.64795969657,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,heed,7505.19314941668,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,hid,10932.4654964795,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,hoard,696.008556220446,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,hod,21201.876385544,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,hood,1019.14979344302,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,hud,20992.4699118798,FALSE
HV,post,hood,C017-HV,-0.0611062433414943,-0.745796384380941,whod,4343.08844336525,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,had,2022.47976850891,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,hard,9337.55081995791,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,head,3948.91160630216,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,heard,4559.52297334543,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,heed,4961.12993037935,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,hid,34079.9537031368,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,hoard,2512.7332009335,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,hod,164450.863980856,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,hood,532.930834579313,TRUE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,hud,6772.69644224204,FALSE
HV,post,hood,C018-HV,-0.799859983142665,0.0842251280899351,whod,541.738440000899,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,had,2031.80488324433,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,hard,9315.53045316708,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,head,3971.88709581292,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,heard,4632.07925214103,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,heed,5024.64513735003,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,hid,34937.8569461381,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,hoard,2520.43342958879,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,hod,163603.482036954,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,hood,575.177628374542,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,hud,6961.74127958288,FALSE
HV,post,hood,C019-HV,-0.809146004173965,0.0831560892749954,whod,502.270724793872,TRUE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,had,1078.72154944902,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,hard,1335.89202801846,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,head,9351.23672333427,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,heard,1496.53229897597,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,heed,11946.7682460514,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,hid,81073.5976398768,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,hoard,1343.04494294847,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,hod,34121.6209288353,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,hood,2556.14809641765,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,hud,38014.5911269,FALSE
HV,post,hood,C01-HV,-0.970313595683875,-0.480760101975292,whod,150.041077661392,TRUE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,had,951.97100641331,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,hard,1487.02964223628,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,head,8550.62253630158,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,heard,805.293506672262,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,heed,9842.07600437801,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,hid,55657.051634938,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,hoard,1190.79940927559,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,hod,43034.2508594265,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,hood,985.150542393406,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,hud,28761.2061004017,FALSE
HV,post,hood,C020-HV,-0.777685998445365,-0.449598436619142,whod,144.366934932844,TRUE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,had,2243.68385298416,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,hard,6786.96254868474,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,head,5770.91682336651,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,heard,7397.63016584249,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,heed,9334.50116574291,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,hid,90315.0699508925,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,hoard,2820.31270069183,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,hod,107197.506253084,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,hood,4445.42226641127,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,hud,22266.263468666,FALSE
HV,post,hood,C021-HV,-1.2282258735158,-0.049380543362867,whod,399.755006048271,TRUE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,had,1153.21731848736,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,hard,6406.65734828357,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,head,4206.76183668486,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,heard,628.387718333942,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,heed,3576.07978843138,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,hid,8206.6189233571,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,hoard,1842.02483550556,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,hod,147755.812707406,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,hood,405.507754083349,TRUE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,hud,3291.23989618239,FALSE
HV,post,hood,C023-HV,-0.326371937019512,-0.0618201140117069,whod,3803.76773384538,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,had,655.659710790129,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,hard,5050.65487335909,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,head,4093.01979190725,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,heard,92.0154939915067,TRUE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,heed,2532.04079076298,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,hid,1610.53435264204,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,hoard,1859.60525659959,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,hod,149538.292734852,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,hood,3575.07008709681,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,hud,682.160880186383,FALSE
HV,post,hood,C024-HV,0.104264703466526,-0.142226969978148,whod,9637.65096057192,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,had,762.207236748303,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,hard,6508.62028024608,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,head,3481.93945904809,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,heard,22.5899011986383,TRUE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,heed,2124.94765751896,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,hid,1909.20810730439,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,hoard,2063.41174652505,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,hod,176259.186848378,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,hood,3976.10390424717,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,hud,140.592710807672,FALSE
HV,post,hood,C02-HV,0.120078252948138,-0.0578831244425029,whod,10421.4050524058,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,had,3374.5613487539,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,hard,18575.1821794817,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,head,2090.94972999874,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,heard,11175.6814259117,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,heed,3371.48607926899,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,hid,35298.5647521595,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,hoard,3889.05756499761,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,hod,276738.53541289,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,hood,1085.57805505677,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,hud,1858.93618729489,FALSE
HV,post,hood,C03-HV,-0.970273447997881,0.436304034958452,whod,333.655335802557,TRUE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,had,1592.95781379901,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,hard,5928.02878224611,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,head,5272.02724422281,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,heard,2916.66068847288,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,heed,6401.4851098964,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,hid,40821.1206172463,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,hoard,2024.14683640459,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,hod,115433.172153964,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,hood,669.101054130695,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,hud,12350.4314248535,FALSE
HV,post,hood,C04-HV,-0.794739755960306,-0.0918703007457544,whod,354.459259193756,TRUE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,had,3083.2858939405,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,hard,25441.3681135224,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,head,680.305079213019,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,heard,6498.54530692835,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,heed,676.295431900219,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,hid,556.799691247171,TRUE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,hoard,3991.34145593846,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,hod,419805.142533493,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,hood,1167.34527843198,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,hud,3935.834211794,FALSE
HV,post,hood,C05-HV,-0.34245946149024,0.63841540389765,whod,6574.58187691909,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,had,768.390712861533,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,hard,2470.76433478213,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,head,6513.32482934106,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,heard,103.788862043756,TRUE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,heed,5778.5736961768,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,hid,16549.0137854772,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,hoard,1234.57172322469,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,hod,77691.5988651877,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,hood,107.1185345421,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,hud,11507.316201312,FALSE
HV,post,hood,C06-HV,-0.368843419291846,-0.333330872353143,whod,2502.26414013871,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,had,3309.76180809121,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,hard,18991.4480435072,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,head,1940.82470993857,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,heard,10459.3118912837,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,heed,2961.69706294137,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,hid,28976.6553845364,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,hoard,3828.13648324096,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,hod,287198.726557724,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,hood,698.096179142307,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,hud,1201.88876381498,FALSE
HV,post,hood,C07-HV,-0.902096859667667,0.449761552247091,whod,616.584190064647,TRUE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,had,808.321424924383,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,hard,2754.47021382599,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,head,6308.04084736538,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,heard,141.000468864172,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,heed,5632.58846744136,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,hid,16462.9513934839,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,hoard,1285.99411271865,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,hod,82618.7648447296,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,hood,97.5755884132712,TRUE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,hud,10841.1962002456,FALSE
HV,post,hood,C08-HV,-0.379024284133338,-0.308320489648078,whod,2482.15235962448,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,had,4997.30768081075,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,hard,39848.9787323669,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,head,159.7943258889,TRUE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,heard,15569.9826564342,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,heed,270.537116231488,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,hid,1631.98962887894,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,hoard,5588.95564509042,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,hod,582241.38376718,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,hood,431.955936305256,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,hud,9317.55361461663,FALSE
HV,post,hood,C09-HV,-0.596493500456205,0.992943394160075,whod,4754.61512875424,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,had,121.415165649087,TRUE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,hard,1374.79584235798,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,head,4524.31403772045,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,heard,15231.6951239364,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,heed,3126.40541918955,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,hid,91406.8927600396,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,hoard,4717.45086544179,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,hod,139707.591551159,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,hood,32978.4608826014,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,hud,3331.46091934135,FALSE
HV,post,hud,C010-HV,1.44019391327712,-0.47521570349896,whod,43670.4643242706,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,had,185.97767592983,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,hard,315.011989977538,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,head,6491.6638842882,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,heard,11806.1151928583,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,heed,2997.0437108569,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,hid,37166.146533648,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,hoard,3071.1569499087,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,hod,78887.7509266806,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,hood,19526.5852063053,FALSE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,hud,125.720862523011,TRUE
HV,post,hud,C011-HV,1.03774347291231,-0.630956788426262,whod,28243.2395453021,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,had,226.473918614641,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,hard,172.314300377386,TRUE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,head,6835.60349341259,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,heard,13396.6560002551,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,heed,3120.04908440851,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,hid,40162.1273552663,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,hoard,3200.15509798706,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,hod,71816.9706849045,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,hood,20673.1505460855,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,hud,195.497937457584,FALSE
HV,post,hud,C012-HV,1.08968683825928,-0.678648223983035,whod,29359.1127465355,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,had,431.851298677292,TRUE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,hard,10136.0365461828,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,head,1628.28370153125,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,heard,2078.11644312241,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,heed,2074.62943587342,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,hid,54496.5442605233,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,hoard,3890.55097420916,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,hod,296952.568500262,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,hood,20293.0732021602,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,hud,10176.0221042619,FALSE
HV,post,hud,C013-HV,0.910571752920911,0.105037818351312,whod,31805.0332095322,FALSE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,had,227.585572765801,TRUE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,hard,554.79729048379,FALSE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,head,7101.67697382639,FALSE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,heard,3708.27755115363,FALSE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,heed,3906.35132130639,FALSE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,hid,3817.67018013377,FALSE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,hoard,1518.65284876523,FALSE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,hod,63045.1952163135,FALSE
HV,post,hud,C014-HV,0.390828489092245,-0.562114993059824,hood,6220.50405048799,FALSE
